283856103,3,100 912 521 ₽,Парк Победы,7 мин.,"['Общая площадь', '85,7 м²', 'Жилая площадь', '65,7 м²', 'Этаж', '10 из 32', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Чистовая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '85,7', 'Жилая площадь', '65,7', 'Высота потолков', '3,6 м', 'Отделка', 'Чистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
281050892,3,225 070 000 ₽,Третьяковская,5 мин.,"['Общая площадь', '142,1 м²', 'Жилая площадь', '46,6 м²', 'Площадь кухни', '44,3 м²', 'Этаж', '2 из 14', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '142,1', 'Жилая площадь', '46,6', 'Площадь кухни', '44,3', 'Высота потолков', '3,35 м', 'Санузел', '3 совмещенных', 'Балкон/лоджия', '1 балкон', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Количество лифтов', '3 пассажирских, 2 грузовых', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
281050977,4,459 070 000 ₽,Полянка,5 мин.,"['Общая площадь', '200,8 м²', 'Жилая площадь', '66,9 м²', 'Площадь кухни', '47,7 м²', 'Этаж', '8 из 14', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '200,8', 'Жилая площадь', '66,9', 'Площадь кухни', '47,7', 'Высота потолков', '3,35 м', 'Санузел', '4 раздельных', 'Балкон/лоджия', '1 балкон', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Количество лифтов', '3 пассажирских, 2 грузовых', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
283856118,2,44 830 642 ₽,Парк Победы,7 мин.,"['Общая площадь', '50,8 м²', 'Жилая площадь', '30,8 м²', 'Этаж', '20 из 32', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Чистовая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '50,8', 'Жилая площадь', '30,8', 'Высота потолков', '3,6 м', 'Отделка', 'Чистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
279205862,1,14 417 994 ₽,Алексеевская,4 мин.,"['Общая площадь', '36,3 м²', 'Этаж', '15 из 15', 'Год сдачи', '2021', 'Дом', 'Сдан', 'Отделка', 'Неизвестно']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '36,3', 'Отделка', 'Неизвестно']"
282901111,1,16 800 000 ₽,Шелепиха,3 мин.,"['Общая площадь', '29,63 м²', 'Жилая площадь', '13,6 м²', 'Площадь кухни', '11 м²', 'Этаж', '24 из 50', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '29,63', 'Жилая площадь', '13,6', 'Площадь кухни', '11', 'Высота потолков', '3,1 м', 'Санузел', '1 совмещенный', 'Вид из окон', 'Во двор', 'О доме', 'Подписаться на дом', 'Количество лифтов', '3 пассажирских', 'Тип дома', 'Монолитный']"
284037003,1,23 111 519 ₽,Павелецкая,8 мин.,"['Общая площадь', '46,7 м²', 'Этаж', '9 из 19', 'Год сдачи', '2025', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '46,7', 'Высота потолков', '3,3 м', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный']"
285416439,1,28 298 200 ₽,Мичуринский проспект,16 мин.,"['Общая площадь', '41 м²', 'Жилая площадь', '11,4 м²', 'Площадь кухни', '21,1 м²', 'Этаж', '20 из 30', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Чистовая с мебелью']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '41', 'Жилая площадь', '11,4', 'Площадь кухни', '21,1', 'Высота потолков', '3,1 м', 'Санузел', '1 совмещенный', 'Вид из окон', 'Во двор', 'Отделка', 'Чистовая с мебелью', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
284037880,2,26 208 530 ₽,Технопарк,17 мин.,"['Общая площадь', '76,2 м²', 'Этаж', '2 из 15', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '76,2', 'Высота потолков', '3,1 м', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный', 'Парковка', 'Подземная']"
283856124,4,191 064 916 ₽,Парк Победы,7 мин.,"['Общая площадь', '175,6 м²', 'Жилая площадь', '155,6 м²', 'Этаж', '22 из 32', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Чистовая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '175,6', 'Жилая площадь', '155,6', 'Высота потолков', '3,6 м', 'Отделка', 'Чистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
